Project Name,Package Name,Type Name,Code Smell
codellama_correct,(default package),TestCoyoteAdapter,Unutilized Abstraction
codellama_correct,(default package),TestCoyoteAdapter,Deficient Encapsulation
codellama_correct,(default package),PathParamServlet,Unnecessary Abstraction
codellama_correct,(default package),PathParamServlet,Unutilized Abstraction
codellama_correct,(default package),ZipkinSpanRecord,Unutilized Abstraction
codellama_correct,(default package),ZipkinSpanRecord,Deficient Encapsulation
codellama_correct,(default package),Builder,Unutilized Abstraction
codellama_correct,(default package),FiltersrvController,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),ID,Unnecessary Abstraction
codellama_correct,(default package),ID,Unutilized Abstraction
codellama_correct,(default package),Enumerator,Unnecessary Abstraction
codellama_correct,(default package),Enumerator,Unutilized Abstraction
codellama_correct,(default package),FileIOChannel,Unnecessary Abstraction
codellama_correct,(default package),FileIOChannel,Unutilized Abstraction
codellama_correct,(default package),InnerTableModel,Unutilized Abstraction
codellama_correct,(default package),TitlePanel,Unutilized Abstraction
codellama_correct,(default package),InnerTableModel,Unnecessary Abstraction
codellama_correct,(default package),InnerTableModel,Unutilized Abstraction
codellama_correct,(default package),TitlePanel,Unnecessary Abstraction
codellama_correct,(default package),TitlePanel,Unutilized Abstraction
codellama_correct,(default package),CompactionParams,Unutilized Abstraction
codellama_correct,(default package),CompactionParams,Deficient Encapsulation
codellama_correct,(default package),ContainerStatusPBImpl,Unutilized Abstraction
codellama_correct,(default package),StressAction,Unutilized Abstraction
codellama_correct,(default package),Consumer,Unutilized Abstraction
codellama_correct,(default package),Media,Unutilized Abstraction
codellama_correct,(default package),Media,Insufficient Modularization
codellama_correct,(default package),NettyChannel,Unutilized Abstraction
codellama_correct,(default package),FastJsonSerializationTest,Unutilized Abstraction
codellama_correct,(default package),FastJsonSerializationTest,Deficient Encapsulation
codellama_correct,(default package),ZookeeperRegistry,Unutilized Abstraction
codellama_correct,(default package),KVConfigManager,Cyclic-Dependent Modularization
codellama_correct,(default package),StandardWrapperValve,Imperative Abstraction
codellama_correct,(default package),StandardWrapperValve,Unutilized Abstraction
codellama_correct,(default package),ApplicationDispatcher,Unutilized Abstraction
codellama_correct,(default package),StringRefAddr,Unutilized Abstraction
codellama_correct,(default package),ContextEjb,Unutilized Abstraction
codellama_correct,(default package),ContextEnvironment,Unutilized Abstraction
codellama_correct,(default package),ContextLocalEjb,Unutilized Abstraction
codellama_correct,(default package),TestClientToAMTokens,Unutilized Abstraction
codellama_correct,(default package),TestClientToAMTokens,Deficient Encapsulation
codellama_correct,(default package),CustomProtocol,Deficient Encapsulation
codellama_correct,(default package),CustomSecurityInfo,Unutilized Abstraction
codellama_correct,(default package),CustomAM,Unutilized Abstraction
codellama_correct,(default package),HeapMemoryTaskStorage,Unutilized Abstraction
codellama_correct,(default package),Overlap,Unutilized Abstraction
codellama_correct,(default package),Subarray,Unutilized Abstraction
codellama_correct,(default package),Substring,Unutilized Abstraction
codellama_correct,(default package),ToString,Unutilized Abstraction
codellama_correct,(default package),ToArray,Unutilized Abstraction
codellama_correct,(default package),ConcatStrings,Unutilized Abstraction
codellama_correct,(default package),ConcatArrays,Unutilized Abstraction
codellama_correct,(default package),ArrayContains,Unutilized Abstraction
codellama_correct,(default package),ArrayIndexOf,Unutilized Abstraction
codellama_correct,(default package),ArraySlice,Unnecessary Abstraction
codellama_correct,(default package),ArraySlice,Unutilized Abstraction
codellama_correct,(default package),EmbeddedServletOptions,Unutilized Abstraction
codellama_correct,(default package),EmbeddedServletOptions,Deficient Encapsulation
codellama_correct,(default package),EmbeddedServletOptions,Broken Modularization
codellama_correct,(default package),TagFileProcessor,Unutilized Abstraction
codellama_correct,(default package),TagFileDirectiveVisitor,Unutilized Abstraction
codellama_correct,(default package),RowMutationSerializer,Unutilized Abstraction
codellama_correct,(default package),RowMutationTest,Unutilized Abstraction
codellama_correct,(default package),Config,Unutilized Abstraction
codellama_correct,(default package),Config,Deficient Encapsulation
codellama_correct,(default package),Config,Broken Modularization
codellama_correct,(default package),DefaultHAService,Unutilized Abstraction
codellama_correct,(default package),BrokerConfig,Broken Modularization
codellama_correct,(default package),ControllerEventHandler,Unutilized Abstraction
codellama_correct,(default package),RoleChangeHandler,Unutilized Abstraction
codellama_correct,(default package),DledgerControllerStateMachine,Unutilized Abstraction
codellama_correct,(default package),InnerBrokerController,Unutilized Abstraction
codellama_correct,(default package),AutoSwitchHAConnection,Unutilized Abstraction
codellama_correct,(default package),ReadSocketService,Unnecessary Abstraction
codellama_correct,(default package),AutoSwitchAcceptSocketService,Unutilized Abstraction
codellama_correct,(default package),AutoSwitchHAClient,Unutilized Abstraction
codellama_correct,(default package),AutoSwitchHAConnection,Unutilized Abstraction
codellama_correct,(default package),DispatchRequest,Unutilized Abstraction
codellama_correct,(default package),MessageStoreConfig,Unutilized Abstraction
codellama_correct,(default package),InternalLoggerFactory,Unutilized Abstraction
codellama_correct,(default package),InternalLogger,Unnecessary Abstraction
codellama_correct,(default package),RetryInvocationHandler,Unutilized Abstraction
codellama_correct,(default package),SchemaTools,Unutilized Abstraction
codellama_correct,(default package),SchemaTools,Deficient Encapsulation
codellama_correct,(default package),AsyncStateMachine,Cyclic-Dependent Modularization
codellama_correct,(default package),AsyncContextCallback,Unutilized Abstraction
codellama_correct,(default package),has,Unutilized Abstraction
codellama_correct,(default package),has,Broken Modularization
codellama_correct,(default package),DefaultHAService,Unutilized Abstraction
codellama_correct,(default package),ApplicationHomeSubClusterPBImpl,Unutilized Abstraction
codellama_correct,(default package),SQLFederationStateStore,Unutilized Abstraction
codellama_correct,(default package),UpdateFairSharesThread,Unutilized Abstraction
codellama_correct,(default package),SchedulingThread,Unutilized Abstraction
codellama_correct,(default package),RefactoredClientNamenodeProtocol,Unutilized Abstraction
codellama_correct,(default package),RefactoredClientNamenodeProtocol,Insufficient Modularization
codellama_correct,(default package),TransactionalProxy,Unutilized Abstraction
codellama_correct,(default package),ReferenceCountExchangeClient,Unutilized Abstraction
codellama_correct,(default package),DubboProtocolHandler,Unutilized Abstraction
codellama_correct,(default package),ExchangeClientWrapper,Unutilized Abstraction
codellama_correct,(default package),DubboProtocolServer,Unutilized Abstraction
codellama_correct,(default package),KinesisSupervisorTuningConfig,Unutilized Abstraction
codellama_correct,(default package),AbstractProcessor,Cyclic-Dependent Modularization
codellama_correct,(default package),HTTPSampler,Unutilized Abstraction
codellama_correct,(default package),SegmentRecord,Unutilized Abstraction
codellama_correct,(default package),SegmentRecord,Deficient Encapsulation
codellama_correct,(default package),Builder,Unutilized Abstraction
codellama_correct,(default package),MethodConfig,Unutilized Abstraction
codellama_correct,(default package),MethodConfig,Insufficient Modularization
codellama_correct,(default package),SSTableSliceIterator,Unutilized Abstraction
codellama_correct,(default package),ColumnGroupReader,Unutilized Abstraction
codellama_correct,(default package),OpenSSLEngine,Unutilized Abstraction
codellama_correct,(default package),OpenSSLEngine,Deficient Encapsulation
codellama_correct,(default package),MutableBucket,Unutilized Abstraction
codellama_correct,(default package),WebAnnotationSet,Unutilized Abstraction
codellama_correct,(default package),ManagerServlet,Unutilized Abstraction
codellama_correct,(default package),StatusManagerServlet,Unutilized Abstraction
codellama_correct,(default package),MonitoringThread,Unutilized Abstraction
codellama_correct,(default package),BootStrapper,Unutilized Abstraction
codellama_correct,(default package),WebServiceSamplerGui,Unutilized Abstraction
codellama_correct,(default package),RemotingCommand,Deficient Encapsulation
codellama_correct,(default package),RemotingCommand,Insufficient Modularization
codellama_correct,(default package),JUnitSampler,Insufficient Modularization
codellama_correct,(default package),RetryInvocationHandler,Unutilized Abstraction
codellama_correct,(default package),ExtensibleLoadManagerImpl,Unutilized Abstraction
codellama_correct,(default package),BrokerRegistryImpl,Unnecessary Abstraction
codellama_correct,(default package),BrokerRegistryImpl,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitStateChannelImpl,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitStateChannelImpl,Unutilized Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unutilized Abstraction
codellama_correct,(default package),BrokerLoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),BrokerLoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),LoadManagerContextImpl,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerContextImpl,Unutilized Abstraction
codellama_correct,(default package),UnloadScheduler,Unnecessary Abstraction
codellama_correct,(default package),UnloadScheduler,Unutilized Abstraction
codellama_correct,(default package),LeastResourceUsageWithWeight,Unnecessary Abstraction
codellama_correct,(default package),LeastResourceUsageWithWeight,Unutilized Abstraction
codellama_correct,(default package),BrokerVersionFilter,Unnecessary Abstraction
codellama_correct,(default package),BrokerVersionFilter,Unutilized Abstraction
codellama_correct,(default package),BrokerFilterException,Unnecessary Abstraction
codellama_correct,(default package),BrokerFilterException,Unutilized Abstraction
codellama_correct,(default package),ServiceConfiguration,Unnecessary Abstraction
codellama_correct,(default package),PulsarService,Unnecessary Abstraction
codellama_correct,(default package),PulsarService,Unutilized Abstraction
codellama_correct,(default package),LoadBalancer,Unnecessary Abstraction
codellama_correct,(default package),LoadBalancer,Unutilized Abstraction
codellama_correct,(default package),LoadDataStore,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStore,Unutilized Abstraction
codellama_correct,(default package),TopicName,Unnecessary Abstraction
codellama_correct,(default package),TopicDomain,Unnecessary Abstraction
codellama_correct,(default package),TopicDomain,Unutilized Abstraction
codellama_correct,(default package),NamespaceName,Unnecessary Abstraction
codellama_correct,(default package),NamespaceName,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitId,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitId,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitState,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitState,Unutilized Abstraction
codellama_correct,(default package),BrokerLoadData,Unnecessary Abstraction
codellama_correct,(default package),BrokerLoadData,Unutilized Abstraction
codellama_correct,(default package),TopBundlesLoadData,Unnecessary Abstraction
codellama_correct,(default package),TopBundlesLoadData,Unutilized Abstraction
codellama_correct,(default package),SplitCounter,Unnecessary Abstraction
codellama_correct,(default package),SplitCounter,Unutilized Abstraction
codellama_correct,(default package),UnloadCounter,Unnecessary Abstraction
codellama_correct,(default package),UnloadCounter,Unutilized Abstraction
codellama_correct,(default package),AssignCounter,Unnecessary Abstraction
codellama_correct,(default package),AssignCounter,Unutilized Abstraction
codellama_correct,(default package),SplitDecision,Unnecessary Abstraction
codellama_correct,(default package),SplitDecision,Unutilized Abstraction
codellama_correct,(default package),UnloadDecision,Unnecessary Abstraction
codellama_correct,(default package),UnloadDecision,Unutilized Abstraction
codellama_correct,(default package),BrokerLookupData,Unnecessary Abstraction
codellama_correct,(default package),BrokerLookupData,Unutilized Abstraction
codellama_correct,(default package),LoadManagerScheduler,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerScheduler,Unutilized Abstraction
codellama_correct,(default package),LoadManagerContext,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerContext,Unutilized Abstraction
codellama_correct,(default package),BrokerSelectionStrategy,Unnecessary Abstraction
codellama_correct,(default package),BrokerSelectionStrategy,Unutilized Abstraction
codellama_correct,(default package),BrokerFilter,Unnecessary Abstraction
codellama_correct,(default package),BrokerFilter,Unutilized Abstraction
codellama_correct,(default package),BrokerRegistry,Unnecessary Abstraction
codellama_correct,(default package),BrokerRegistry,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitStateChannel,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitStateChannel,Unutilized Abstraction
codellama_correct,(default package),LoadDataStoreException,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStoreException,Unutilized Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unutilized Abstraction
codellama_correct,(default package),Metrics,Unnecessary Abstraction
codellama_correct,(default package),Metrics,Unutilized Abstraction
codellama_correct,(default package),LoadManager,Unnecessary Abstraction
codellama_correct,(default package),LoadManager,Unutilized Abstraction
codellama_correct,(default package),PulsarServerException,Unnecessary Abstraction
codellama_correct,(default package),PulsarServerException,Unutilized Abstraction
codellama_correct,(default package),LoadBalancerReportUpdateMinIntervalMillis,Unnecessary Abstraction
codellama_correct,(default package),LoadBalancerReportUpdateMinIntervalMillis,Unutilized Abstraction
codellama_correct,(default package),TimeUnit,Unnecessary Abstraction
codellama_correct,(default package),ScheduledFuture,Unnecessary Abstraction
codellama_correct,(default package),ScheduledFuture,Unutilized Abstraction
codellama_correct,(default package),CompletableFuture,Unnecessary Abstraction
codellama_correct,(default package),Optional,Unnecessary Abstraction
codellama_correct,(default package),AtomicReference,Unnecessary Abstraction
codellama_correct,(default package),ConcurrentOpenHashMap,Unnecessary Abstraction
codellama_correct,(default package),ConcurrentOpenHashMap,Unutilized Abstraction
codellama_correct,(default package),SplitMetrics,Unnecessary Abstraction
codellama_correct,(default package),SplitMetrics,Unutilized Abstraction
codellama_correct,(default package),UnloadMetrics,Unnecessary Abstraction
codellama_correct,(default package),UnloadMetrics,Unutilized Abstraction
codellama_correct,(default package),BrokerLoadMetrics,Unnecessary Abstraction
codellama_correct,(default package),BrokerLoadMetrics,Unutilized Abstraction
codellama_correct,(default package),LoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),LoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),LoadManagerExecutor,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerExecutor,Unutilized Abstraction
codellama_correct,(default package),UnloadScheduler,Unnecessary Abstraction
codellama_correct,(default package),UnloadScheduler,Unutilized Abstraction
codellama_correct,(default package),BrokerRegistryImpl,Unnecessary Abstraction
codellama_correct,(default package),BrokerRegistryImpl,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitStateChannelImpl,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitStateChannelImpl,Unutilized Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStoreFactory,Unutilized Abstraction
codellama_correct,(default package),BrokerLoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),BrokerLoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unnecessary Abstraction
codellama_correct,(default package),TopBundleLoadDataReporter,Unutilized Abstraction
codellama_correct,(default package),LoadManagerContextImpl,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerContextImpl,Unutilized Abstraction
codellama_correct,(default package),UnloadScheduler,Unnecessary Abstraction
codellama_correct,(default package),UnloadScheduler,Unutilized Abstraction
codellama_correct,(default package),LeastResourceUsageWithWeight,Unnecessary Abstraction
codellama_correct,(default package),LeastResourceUsageWithWeight,Unutilized Abstraction
codellama_correct,(default package),BrokerVersionFilter,Unnecessary Abstraction
codellama_correct,(default package),BrokerVersionFilter,Unutilized Abstraction
codellama_correct,(default package),BrokerFilterException,Unnecessary Abstraction
codellama_correct,(default package),BrokerFilterException,Unutilized Abstraction
codellama_correct,(default package),ServiceConfiguration,Unnecessary Abstraction
codellama_correct,(default package),ServiceConfiguration,Unutilized Abstraction
codellama_correct,(default package),PulsarService,Unnecessary Abstraction
codellama_correct,(default package),PulsarService,Unutilized Abstraction
codellama_correct,(default package),LoadBalancer,Unnecessary Abstraction
codellama_correct,(default package),LoadBalancer,Unutilized Abstraction
codellama_correct,(default package),LoadDataStore,Unnecessary Abstraction
codellama_correct,(default package),LoadDataStore,Unutilized Abstraction
codellama_correct,(default package),TopicName,Unnecessary Abstraction
codellama_correct,(default package),TopicName,Unutilized Abstraction
codellama_correct,(default package),TopicDomain,Unnecessary Abstraction
codellama_correct,(default package),TopicDomain,Unutilized Abstraction
codellama_correct,(default package),NamespaceName,Unnecessary Abstraction
codellama_correct,(default package),NamespaceName,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitId,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitId,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitState,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitState,Unutilized Abstraction
codellama_correct,(default package),BrokerLoadData,Unnecessary Abstraction
codellama_correct,(default package),BrokerLoadData,Unutilized Abstraction
codellama_correct,(default package),TopBundlesLoadData,Unnecessary Abstraction
codellama_correct,(default package),TopBundlesLoadData,Unutilized Abstraction
codellama_correct,(default package),SplitCounter,Unnecessary Abstraction
codellama_correct,(default package),SplitCounter,Unutilized Abstraction
codellama_correct,(default package),UnloadCounter,Unnecessary Abstraction
codellama_correct,(default package),UnloadCounter,Unutilized Abstraction
codellama_correct,(default package),AssignCounter,Unnecessary Abstraction
codellama_correct,(default package),AssignCounter,Unutilized Abstraction
codellama_correct,(default package),SplitDecision,Unnecessary Abstraction
codellama_correct,(default package),SplitDecision,Unutilized Abstraction
codellama_correct,(default package),UnloadDecision,Unnecessary Abstraction
codellama_correct,(default package),UnloadDecision,Unutilized Abstraction
codellama_correct,(default package),BrokerLookupData,Unnecessary Abstraction
codellama_correct,(default package),BrokerLookupData,Unutilized Abstraction
codellama_correct,(default package),LoadManagerScheduler,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerScheduler,Unutilized Abstraction
codellama_correct,(default package),LoadManagerContext,Unnecessary Abstraction
codellama_correct,(default package),LoadManagerContext,Unutilized Abstraction
codellama_correct,(default package),BrokerSelectionStrategy,Unnecessary Abstraction
codellama_correct,(default package),BrokerSelectionStrategy,Unutilized Abstraction
codellama_correct,(default package),BrokerFilter,Unnecessary Abstraction
codellama_correct,(default package),BrokerFilter,Unutilized Abstraction
codellama_correct,(default package),BrokerRegistry,Unnecessary Abstraction
codellama_correct,(default package),BrokerRegistry,Unutilized Abstraction
codellama_correct,(default package),ServiceUnitState,Unnecessary Abstraction
codellama_correct,(default package),ServiceUnitState,Unutilized Abstraction
codellama_correct,(default package),Summariser,Multifaceted Abstraction
codellama_correct,(default package),Totals,Unutilized Abstraction
codellama_correct,(default package),RequestTableCellRenderer,Unutilized Abstraction
codellama_correct,(default package),RequestViewHttpSearchProvider,Unutilized Abstraction
codellama_correct,(default package),RefactoredResultCollector,Unutilized Abstraction
codellama_correct,(default package),RefactoredResultCollector,Deficient Encapsulation
codellama_correct,(default package),ElasticSearchModule,Unutilized Abstraction
codellama_correct,(default package),ElasticSearchClient,Unutilized Abstraction
codellama_correct,(default package),ElasticSearchClient,Deficient Encapsulation
codellama_correct,(default package),ElasticSearchClient,Insufficient Modularization
codellama_correct,(default package),ProtobufUtil,Unutilized Abstraction
codellama_correct,(default package),ZookeeperCacheTest,Unutilized Abstraction
codellama_correct,(default package),NioEndpoint,Unutilized Abstraction
codellama_correct,(default package),NioEndpoint,Insufficient Modularization
